Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Corresponding Author (2008-2022),% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,First Author (2008-2022),Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Last Author (2008-2022),Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,Corresponding Author (2008-2022),% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
DOMINICAN REPUBLIC,462,4640,119,60.82,1.4445800865800866,397,250,34.2,0.01322262201732564,1.73,85.93,145,27.71,0.023471938841839905,10.043290043290042,11.9,2.16,29,22.73,0.013903785802248441,35.42252012987013,1.08,Country/Region,28,158,10,0.023621734174341734,5,1.7751349778496694,128,11,n/a,50,0.43,33,105,2.38,n/a,359,152,167,48,0,103,212,50,54.11,39,31.39,46.52,6.28,28.69,6.06,13.93,10.82,10.86,7.14,32.9,8,55,10.39,2,45.89
MYANMAR,847,4636,120,73.91,0.8907178276269186,719,497,45.57,0.024241473698430344,0.83,84.89,362,26.56,0.023451704411803834,5.473435655253837,7.56,0.47,54,26.68,0.025490273970788808,40.30006044864227,0.71,Country/Region,42,386,4,0.02360137061039834,6,0.9674207394958152,225,1,n/a,42,0.12,34,226,0.12,n/a,650,321,248,39,1,180,350,134,58.68,88,42.74,38.15,6.38,27.69,4.96,20.62,4.96,13.54,4.01,37.9,7,64,4.6,1,41.32
MAURITIUS,450,4585,121,75.33,1.6292431111111112,324,189,48.67,0.012879177289602898,3.78,72.0,93,39.56,0.023193715428843957,10.188888888888888,13.78,0.22,39,48.22,0.013542648508683546,44.993344888888885,2.89,Country/Region,23,219,1,0.02334173517012001,13,1.8008693340659097,178,21,n/a,31,0.0,30,217,4.67,n/a,305,121,136,34,0,99,261,44,42.0,26,20.67,44.59,8.67,32.46,5.11,14.43,6.89,8.52,6.67,26.89,17,62,7.56,0,58.0
CONGO DEMOCRATIC REPUBLIC,723,4535,122,72.75,0.9874113416320885,626,507,48.27,0.02069254484529532,1.24,86.58,329,21.99,0.022940785053393097,6.272475795297372,9.54,1.38,57,31.67,0.0217585219372849,42.171306500691564,0.83,Country/Region,49,349,10,0.023087190620827536,6,1.1086497685473875,159,10,n/a,79,0.0,58,229,1.38,n/a,571,386,231,72,0,217,216,69,70.12,54,45.5,40.46,7.88,38.0,6.78,12.08,10.93,9.46,8.02,53.39,9,69,9.96,0,29.88
LIBYA,664,4521,123,73.34,1.113371686746988,560,354,53.31,0.0190039416006585,1.2,84.34,185,29.07,0.022869964548266855,6.808734939759036,11.3,0.75,44,35.69,0.019982930243924165,40.812812198795186,0.6,Country/Region,54,354,5,0.023015918147025645,4,1.203432689325587,193,27,n/a,53,0.15,65,237,4.07,n/a,434,165,154,71,2,137,310,83,53.31,60,27.86,35.48,6.63,31.57,8.13,19.12,7.98,13.82,9.79,24.85,8,75,10.69,1,46.69
COTE IVOIRE,718,4105,124,71.73,0.8290965181058495,597,432,46.94,0.020549442875410846,1.95,83.15,256,34.12,0.020765583824515692,5.717270194986073,9.75,4.46,63,37.33,0.021608048064966193,40.87979011142062,0.42,Country/Region,40,337,32,0.020898107496912247,3,1.010518092895038,245,0,n/a,85,0.0,61,268,0.0,n/a,550,301,234,73,0,186,286,91,60.17,39,35.65,42.55,8.77,33.82,5.57,16.55,11.84,7.09,8.5,41.92,14,70,10.17,0,39.83
PARAGUAY,508,4050,125,55.91,1.0560582677165355,372,241,49.8,0.014539160140262828,1.97,73.23,145,36.02,0.02048736041151974,7.97244094488189,9.84,1.77,26,37.8,0.015288145427580536,32.96335807086614,0.98,Country/Region,29,253,9,0.020618108492690523,5,1.4091158095703726,183,36,n/a,77,0.0,32,192,7.09,n/a,375,132,132,41,0,90,267,97,47.44,56,28.54,35.2,5.12,24.0,5.71,25.87,15.16,14.93,6.3,25.98,10,50,8.07,0,52.56
CAMBODIA,572,3872,126,77.1,0.9671793706293708,524,393,37.06,0.016370865354784127,1.05,91.61,263,25.17,0.019586928274914678,6.769230769230769,9.44,2.45,37,27.97,0.017214210993259975,45.95015594405594,0.52,Country/Region,53,212,14,0.01971192989720931,3,1.1964503922323635,144,3,n/a,68,0.0,51,160,0.52,n/a,465,272,209,40,0,160,179,60,68.71,36,45.98,44.95,6.47,34.41,9.27,12.9,11.89,7.74,8.92,47.55,6,54,6.99,0,31.29
MONGOLIA,669,3666,127,74.44,0.9217454409566517,617,354,35.28,0.019147043570542976,0.9,92.23,208,22.57,0.018544855128057133,5.479820627802691,8.97,1.94,68,17.19,0.020133404116242874,42.43675186846039,0.45,Country/Region,35,236,13,0.01866320635412431,3,0.9685492728803162,151,20,n/a,76,0.0,35,115,2.99,n/a,555,221,241,43,3,176,315,82,52.91,56,31.09,43.42,10.16,31.71,5.23,14.77,11.36,10.09,5.23,33.03,6,60,6.43,0,47.09
CONGO PEOPLES REP,256,3613,128,76.56,1.583665234375,225,185,36.33,0.007326820858085204,2.73,87.89,121,26.17,0.018276748930079217,14.11328125,14.84,0.39,23,30.86,0.00770426226271775,45.577812890625005,1.95,Country/Region,17,93,1,0.01839338913187429,5,2.494499221979842,67,0,n/a,30,0.0,30,79,0.0,n/a,198,142,94,24,3,59,71,31,72.27,14,47.27,47.47,8.98,29.8,6.64,15.66,11.72,7.07,11.72,55.47,7,38,9.38,0,27.73
BURKINA FASO,689,3324,129,77.21,0.7398024673439768,596,473,47.46,0.01971945145008088,0.73,86.5,301,29.32,0.01681481135997324,4.8243831640058055,5.95,1.45,75,37.59,0.020735299605517694,40.78725979680697,0.29,Country/Region,37,327,10,0.01692212163696378,2,0.8527017803988799,202,6,n/a,80,0.0,64,259,0.87,n/a,545,363,234,60,0,172,216,90,68.65,49,43.69,42.94,10.89,31.56,5.37,16.51,11.61,8.99,9.29,52.69,5,41,8.71,0,31.35
FIJI,508,3260,130,76.57,1.3128273622047246,386,231,46.46,0.014539160140262828,2.76,75.98,135,36.22,0.01649106047939614,6.417322834645669,12.8,0.79,25,45.47,0.015288145427580536,46.584868307086616,0.79,Country/Region,32,236,4,0.01659630461386941,4,1.1342512442467692,184,11,n/a,35,0.0,44,231,2.17,n/a,346,124,171,39,0,98,277,57,45.47,20,26.57,49.42,4.92,28.32,6.3,16.47,6.89,5.78,8.66,24.41,14,65,7.68,0,54.53
GUATEMALA,496,3241,131,65.93,1.176232862903226,417,292,38.1,0.014195715412540081,2.02,84.07,168,27.82,0.016394946936724813,6.534274193548387,9.27,1.81,43,21.37,0.014927008134015641,38.801036491935484,1.81,Country/Region,41,189,9,0.016499577685138267,9,1.1549222043604785,138,6,n/a,48,0.2,34,106,1.21,n/a,400,206,159,40,0,123,204,88,58.87,30,33.87,39.75,8.67,30.75,8.27,22.0,9.68,7.5,6.85,41.53,10,46,8.06,1,41.13
MONTENEGRO,677,3182,132,64.99,0.8272666174298376,447,366,59.23,0.019376006722358136,1.18,66.03,279,29.84,0.0160964890936928,4.700147710487444,8.71,0.3,40,53.47,0.0203741623119528,36.14818611521418,0.3,Country/Region,15,401,2,0.01619921511697315,2,0.8307433685558605,202,23,n/a,116,0.0,78,362,3.4,n/a,486,223,155,32,0,129,311,78,54.06,124,41.21,31.89,5.91,26.54,2.22,16.05,17.13,25.51,11.52,32.94,8,59,4.73,0,45.94
SYRIA,649,3080,133,69.95,0.7229366718027735,327,365,67.33,0.018574635691005068,1.23,50.39,287,55.47,0.01558051112777304,4.745762711864407,7.24,0.46,20,60.71,0.019531508626968046,35.960527272727276,0.31,Country/Region,31,437,3,0.015679944236416495,2,0.8388057449394843,360,0,n/a,30,0.0,15,394,0.0,n/a,378,213,102,27,0,124,284,91,56.24,61,44.22,26.98,3.08,32.8,4.78,24.07,4.62,16.14,2.31,32.82,8,47,4.16,0,43.76
HONDURAS,319,2953,134,66.77,1.1871445141065833,282,188,30.72,0.00912990567862961,3.13,88.4,109,26.33,0.014938067974127852,9.25705329153605,12.54,1.57,26,22.26,0.009600233053933448,39.78939968652038,1.88,Country/Region,16,98,5,0.015033401081213609,6,1.6361689265961883,84,4,n/a,54,0.0,33,71,1.25,n/a,236,134,130,37,11,47,131,35,58.93,24,34.17,55.08,8.15,19.92,5.02,14.83,16.93,10.17,10.34,42.01,10,40,11.6,0,41.07
NAMIBIA,510,2933,135,74.51,0.9939556862745098,416,270,43.73,0.014596400928216619,1.18,81.57,161,35.69,0.014836895823947508,5.750980392156863,9.41,0.98,40,39.22,0.01534833497650802,40.75689235294118,0.78,Country/Region,21,223,5,0.01493158326149662,4,1.0164763147376958,182,21,n/a,48,0.0,37,200,4.12,n/a,378,187,148,48,0,114,240,63,52.94,53,31.57,39.15,7.84,30.16,4.12,16.67,9.41,14.02,7.25,36.67,6,48,9.41,0,47.06
ALBANIA,608,2863,136,62.34,0.8637078947368422,454,309,45.23,0.017401199537952362,1.48,74.67,212,33.39,0.014482793298316305,4.708881578947368,11.18,0.66,22,35.69,0.018297622873954658,37.69306365131579,0.33,Country/Region,49,275,4,0.014575220892487153,2,0.8322870654249465,203,29,n/a,33,0.0,18,217,4.77,n/a,397,175,165,26,0,118,299,64,50.82,50,34.87,41.56,3.62,29.72,8.06,16.12,5.43,12.59,2.96,28.78,9,68,4.28,0,49.18
TRINIDAD & TOBAGO,546,2798,137,66.67,0.757490293040293,308,263,65.57,0.01562673511138485,1.28,56.41,165,48.17,0.014153983810230185,5.124542124542124,6.04,0.37,13,60.62,0.0164317468572027,34.699842857142855,0.55,Country/Region,39,358,2,0.014244312978406936,3,0.9057543824313183,263,0,n/a,31,0.0,24,331,0.0,n/a,358,164,134,46,0,110,283,68,48.17,46,30.22,37.43,2.38,30.73,7.14,18.99,5.68,12.85,4.4,30.04,7,33,8.42,0,51.83
MICRONESIA,29,2778,138,89.66,12.411955172413794,25,26,17.24,8.299914253299645E-4,13.79,86.21,10,13.79,0.01405281166004984,95.79310344827586,37.93,10.34,9,13.79,8.727484594484951E-4,63.90567931034484,10.34,Country/Region,1,5,3,0.014142495158689945,3,16.93127330136347,4,0,n/a,11,6.9,10,4,0.0,n/a,26,24,17,6,0,7,3,2,89.66,0,34.48,65.38,31.03,26.92,3.45,7.69,37.93,0.0,34.48,82.76,4,11,20.69,2,10.34
PAPUA NEW GUINEA,237,2659,139,77.64,2.024048101265823,212,137,32.91,0.006783033372524193,2.11,89.45,75,26.16,0.013450837366476788,11.219409282700422,12.66,2.95,21,24.05,0.007132461547906668,47.42956751054852,0.84,Country/Region,19,78,7,0.013536679131373854,2,1.9830121168151182,62,1,n/a,28,0.42,35,57,0.42,n/a,191,87,81,22,0,52,100,42,57.81,16,31.65,42.41,8.86,27.23,8.02,21.99,11.81,8.38,14.77,36.71,5,30,9.28,1,42.19
GAMBIA,269,2557,140,77.32,1.4255973977695167,247,225,35.32,0.007698885979784844,0.74,91.82,153,31.23,0.012934859400557034,9.50557620817844,13.01,4.83,38,37.92,0.008095494330746387,46.76393011152416,0.37,Country/Region,11,95,13,0.013017408250817203,1,1.6800949428943899,84,4,n/a,38,0.0,78,102,1.49,n/a,232,192,130,23,0,69,44,20,83.64,13,56.88,56.03,14.13,29.74,4.09,8.62,14.13,5.6,29.0,71.38,2,35,8.55,0,16.36
MALI,350,2479,141,79.14,0.9254525714285715,332,272,35.71,0.010017137891913365,0.86,94.86,158,23.43,0.012540288014853691,7.082857142857143,11.43,4.29,54,23.71,0.010533171062309424,46.08414485714286,0.57,Country/Region,29,125,15,0.01262031875392094,2,1.2518833373529992,82,3,n/a,38,0.0,55,83,0.86,n/a,294,209,149,31,0,75,78,52,77.71,18,45.14,50.68,15.43,25.51,8.29,17.69,10.86,6.12,15.71,59.71,3,40,8.86,0,22.29
LAOS,336,2445,142,82.74,1.0779854166666667,324,238,35.12,0.00961645237623683,1.49,96.43,165,26.19,0.012368295359547105,7.276785714285714,8.04,1.19,31,24.11,0.010111844219817047,43.52484910714286,1.49,Country/Region,20,118,4,0.012447228460402056,5,1.2861598930298186,88,0,n/a,42,0.3,17,81,0.0,n/a,305,169,118,22,0,113,98,48,70.83,26,49.11,38.69,9.23,37.05,5.95,15.74,12.5,8.52,5.06,50.3,5,27,6.55,1,29.17
MADAGASCAR,450,2285,143,75.11,0.907896,404,294,37.11,0.012879177289602898,0.89,89.78,169,32.0,0.011558918158104349,5.0777777777777775,8.22,0.89,47,28.0,0.013542648508683546,41.95057888888889,0.44,Country/Region,29,167,4,0.011632685902666135,2,0.8974888611429888,144,2,n/a,82,0.22,41,126,0.44,n/a,393,180,178,49,0,109,156,62,65.33,44,37.56,45.29,10.44,27.74,6.44,15.78,18.22,11.2,9.11,40.0,4,37,10.89,1,34.67
FRENCH GUIANA,164,2247,144,88.41,1.5557774390243904,133,133,43.29,0.004693744612210834,2.44,81.1,74,36.59,0.011366691072761696,13.701219512195122,16.46,0.0,10,43.29,0.004935543012053558,54.93428414634147,2.44,Country/Region,18,71,0,0.011439232045203853,4,2.4216679883245265,60,2,n/a,48,0.61,15,71,1.22,n/a,143,98,78,31,0,34,31,23,81.1,8,45.12,54.55,6.1,23.78,10.98,16.08,29.27,5.59,9.15,59.76,4,27,18.9,1,18.9
BARBADOS,201,2198,145,65.17,2.220993034825871,159,118,42.79,0.005752699189355961,1.0,79.1,65,31.34,0.011118819304819852,10.935323383084578,8.96,2.49,12,35.82,0.006049049667211984,35.32931542288557,0.5,Country/Region,25,86,5,0.011189778386897227,1,1.932800401834439,63,0,n/a,19,0.0,6,72,0.0,n/a,127,79,48,16,0,49,83,18,58.71,12,32.34,37.8,5.97,38.58,12.44,14.17,9.45,9.45,2.99,39.3,2,18,7.96,0,41.29
KOSOVO,402,2159,146,58.71,0.86826592039801,253,226,68.91,0.011505398378711921,2.24,62.94,148,40.8,0.01092153361196818,5.370646766169155,11.69,0.0,16,57.96,0.012098099334423969,32.7923012437811,0.5,Country/Region,38,277,0,0.010991233638449097,2,0.9492529726024918,164,6,n/a,18,0.0,16,233,1.49,n/a,222,100,70,24,0,64,176,33,56.22,55,36.82,31.53,3.98,28.83,9.45,14.86,4.48,24.77,3.98,24.88,9,47,5.97,0,43.78
MOLDOVA,694,1991,147,41.5,0.6435687319884726,385,220,67.44,0.01986255341996536,0.58,55.48,115,41.5,0.010071687550453286,2.8688760806916425,6.48,1.44,25,53.89,0.020885773477836402,22.69267694524496,0.14,Country/Region,32,468,10,0.01013596395282638,1,0.5070691233650488,288,75,n/a,60,0.0,27,374,10.81,n/a,386,101,162,48,2,121,474,52,31.7,51,16.57,41.97,3.6,31.35,4.61,13.47,8.65,13.21,3.89,14.55,4,45,6.92,0,68.3
JAMAICA,389,1893,148,59.9,1.0577670951156812,255,164,51.93,0.011133333257012282,2.31,65.55,90,36.76,0.009575944014569598,4.866323907455013,9.0,1.03,12,46.27,0.011706867266395332,32.466676863753214,1.03,Country/Region,21,202,4,0.009637056636213127,4,0.8601147377438138,143,12,n/a,25,0.0,33,180,3.08,n/a,268,99,106,41,0,78,225,50,42.16,34,23.14,39.55,3.08,29.1,5.4,18.66,6.43,12.69,8.48,25.45,9,35,10.54,0,57.84
GABON,225,1835,149,76.89,1.1279484444444445,199,157,50.22,0.006439588644801449,2.22,88.44,82,25.78,0.0092825447790466,8.155555555555555,12.44,1.78,28,37.33,0.006771324254341773,45.483189333333335,0.89,Country/Region,15,113,4,0.009341784959033855,2,1.441481015490052,58,0,n/a,34,0.0,29,84,0.0,n/a,201,113,103,32,1,44,68,30,69.78,24,36.44,51.24,12.44,21.89,6.67,14.93,15.11,11.94,12.89,50.22,5,28,14.22,0,30.22
SIERRA LEONE,256,1809,150,78.12,1.099196484375,232,181,33.59,0.007326820858085204,1.56,90.62,121,28.12,0.009151020983812153,7.06640625,12.89,2.34,18,21.48,0.00770426226271775,46.275883203125005,1.56,Country/Region,26,86,6,0.009209421793401769,4,1.248975669128573,72,5,n/a,26,0.39,28,55,1.95,n/a,213,130,103,16,0,71,75,29,70.7,10,47.27,48.36,7.03,33.33,10.16,13.62,10.16,4.69,10.94,50.78,4,33,6.25,1,29.3
NEW CALEDONIA,241,1686,151,87.97,1.1772307053941908,215,164,46.47,0.0068975149484317745,2.07,89.21,72,39.0,0.008528812260203035,6.995850622406639,14.94,2.07,17,41.49,0.0072528406457616325,51.70571784232366,2.07,Country/Region,33,112,5,0.008583242202142276,5,1.2365050781284865,94,5,n/a,64,0.41,20,100,2.07,n/a,202,92,108,42,0,57,77,21,68.05,16,29.88,53.47,7.05,28.22,13.69,10.4,26.56,7.92,8.3,38.17,5,36,17.43,1,31.95
GRENADA,383,1487,152,62.92,0.9157522193211489,360,187,37.08,0.010961610893150911,1.57,93.99,106,30.29,0.007522149365908608,3.882506527415144,6.79,0.52,15,22.19,0.011526298619612884,33.758160313315926,0.52,Country/Region,29,142,2,0.007570154895958224,2,0.6862266357774691,116,0,n/a,8,0.0,17,85,0.0,n/a,269,155,90,37,0,93,196,57,48.83,29,27.68,33.46,3.92,34.57,7.57,21.19,2.09,10.78,4.44,40.47,6,26,9.66,0,51.17
NIGER,230,1441,153,68.7,1.365335652173913,199,172,36.09,0.006582690614685925,2.17,86.52,105,26.52,0.007289453420493815,6.265217391304348,10.0,1.3,20,27.83,0.00692179812666048,40.754241739130435,1.3,Country/Region,23,83,3,0.007335973910609147,3,1.1073668575933233,61,0,n/a,27,0.0,22,64,0.0,n/a,165,107,74,24,0,50,58,27,74.78,14,45.65,44.85,8.7,30.3,10.0,16.36,11.74,8.48,9.57,46.52,5,23,10.43,0,25.22
LIECHTENSTEIN,174,1242,154,63.22,1.194043103448276,147,69,59.77,0.004979948551979787,1.72,84.48,18,43.1,0.006282790526199388,7.137931034482759,13.79,4.6,24,39.66,0.005236490756690971,41.21086379310345,0.57,Country/Region,10,104,8,0.006322886604425095,1,1.2616175570130448,75,0,n/a,10,0.0,8,69,0.0,n/a,143,36,65,17,0,34,105,35,39.66,9,10.34,45.45,13.79,23.78,5.75,24.48,5.75,6.29,4.6,20.69,3,24,9.77,0,60.34
TAJIKISTAN,243,1203,155,67.49,0.8912041152263375,215,129,35.39,0.0069547557363855645,1.65,88.48,88,41.98,0.006085504833347717,4.950617283950617,7.41,0.41,18,32.92,0.007313030194689115,35.444791358024695,0.41,Country/Region,15,86,1,0.006124341855976963,1,0.8750134532417664,102,7,n/a,22,0.0,9,80,2.88,n/a,163,58,57,8,1,33,114,27,53.09,46,36.21,34.97,7.41,20.25,6.17,16.56,9.05,28.22,3.7,23.87,4,18,3.29,0,46.91
AFGHANISTAN,249,1137,156,70.28,0.747859437751004,198,152,52.21,0.007126478100246936,0.4,79.52,116,23.69,0.0057516367377525805,4.566265060240964,8.43,0.0,13,36.55,0.007493598841471562,39.59299437751004,0.0,Country/Region,13,130,0,0.005788343050910896,0,0.8070798305762397,59,0,n/a,11,0.0,9,91,0.0,n/a,158,91,40,10,0,66,97,31,61.04,21,46.59,25.32,5.22,41.77,5.22,19.62,4.42,13.29,3.61,36.55,1,21,4.02,0,38.96
NICARAGUA,184,1121,157,67.39,0.789246195652174,159,112,29.35,0.00526615249174874,1.09,86.41,70,15.76,0.005670699017608304,6.092391304347826,11.41,2.17,13,19.02,0.005537438501328384,39.881689673913044,0.54,Country/Region,11,54,4,0.005706888795137303,1,1.076820131299545,29,0,n/a,17,0.0,12,35,0.0,n/a,138,60,62,18,1,40,72,22,60.87,14,38.04,44.93,7.07,28.99,5.98,15.94,9.24,10.14,6.52,32.61,2,21,9.78,0,39.13
GREENLAND,132,1072,158,89.39,1.1919227272727273,125,91,23.48,0.003777892004950183,0.0,94.7,44,21.21,0.005422827249666461,8.121212121212121,17.42,0.76,23,21.97,0.00397251022921384,56.097290909090916,0.76,Country/Region,8,31,1,0.005457435136830677,1,1.435410870019819,28,0,n/a,20,0.0,11,29,0.0,n/a,125,66,70,16,0,37,41,10,68.94,8,33.33,56.0,17.42,29.6,6.06,8.0,15.15,6.4,8.33,50.0,0,23,12.12,0,31.06
NORTH KOREA,215,1036,159,73.95,0.7634669767441861,84,53,77.21,0.006153384705032495,1.4,39.07,31,66.98,0.005240717379341841,4.818604651162791,6.05,0.93,2,71.16,0.006470376509704362,38.972819534883726,1.4,Country/Region,10,166,2,0.005274163061340095,3,0.8516804377687881,144,0,n/a,9,0.0,1,153,0.0,n/a,195,15,62,10,0,58,162,50,24.65,25,14.42,31.79,0.93,29.74,4.65,25.64,4.19,12.82,0.47,6.98,3,13,4.65,0,75.35
BHUTAN,202,1005,160,74.75,0.7793168316831683,168,115,54.46,0.005781319583332856,0.5,83.17,75,23.27,0.005083900546562307,4.975247524752476,9.9,0.0,12,42.57,0.006079144441675725,41.52538514851485,0.5,Country/Region,9,110,0,0.00511634544077876,1,0.8793668077472901,47,0,n/a,12,0.0,7,86,0.0,n/a,146,85,55,19,0,57,87,28,56.93,6,37.13,37.67,5.94,39.04,4.46,19.18,5.94,4.11,3.47,42.08,1,20,9.41,0,43.07
TOGO,240,918,161,70.42,0.6844920833333333,193,140,49.58,0.006868894554454879,0.42,80.42,94,40.42,0.004643801693277809,3.825,6.25,0.42,10,44.58,0.007222745871297891,35.853695416666675,0.42,Country/Region,9,119,1,0.004673437925009852,1,0.6760624517472077,97,0,n/a,19,0.0,21,107,0.0,n/a,176,91,47,27,0,66,100,30,58.33,33,39.17,26.7,4.17,37.5,3.75,17.05,7.92,18.75,8.75,37.92,1,15,11.25,0,41.67
SWAZILAND,188,889,162,68.62,0.6887675531914894,166,109,37.23,0.005380634067656322,0.0,88.3,70,25.0,0.00449710207551631,4.7287234042553195,7.98,1.06,16,26.06,0.005657817599183349,36.709603191489364,0.53,Country/Region,9,70,2,0.004525802086420216,1,0.8357940753765368,47,0,n/a,17,0.0,10,49,0.0,n/a,142,71,56,14,0,40,79,29,57.98,17,37.23,39.44,8.51,28.17,4.79,20.42,9.04,11.97,5.32,37.77,0,15,7.45,0,42.02
LIBERIA,92,888,163,77.17,1.631517391304348,86,74,19.57,0.00263307624587437,3.26,93.48,46,17.39,0.004492043468007292,9.652173913043478,16.3,0.0,6,10.87,0.002768719250664192,44.176229347826094,4.35,Country/Region,11,18,0,0.004520711195434367,4,1.706005845841206,16,0,n/a,11,0.0,14,10,0.0,n/a,81,57,40,11,0,28,18,11,80.43,2,50.0,49.38,6.52,34.57,11.96,13.58,11.96,2.47,15.22,61.96,3,15,11.96,0,19.57
